"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-4.78","","","","2"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-4.60","","","","2"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-1.57","","","","2"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-9.38","","","","2"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-7.96","","","","2"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-2.21","","","","2"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-0.46","","","","2"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","2.28","","","","2"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-3.81","","","","2"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-2.38","","","","2"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Percentage change in rate","Percent","239","units","0","v44403635","9.1.3","-11.63","","","","2"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","","..","","","0"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","","..","","","0"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","","..","","","0"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","","..","","","0"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","","..","","","0"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","","..","","","0"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","11528","","","","0"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","11412","","","","0"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","10903","","","","0"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1000154175","9.1.15","8455","","","","0"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","","..","","","2"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","","..","","","2"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","","..","","","2"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","","..","","","2"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","","..","","","2"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","","..","","","2"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","3.11","","","","2"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","3.16","","","","2"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","3.06","","","","2"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1000154176","9.1.16","2.67","","","","2"
"1998","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","176414","","","","0"
"1999","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","176216","","","","0"
"2000","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","177733","","","","0"
"2001","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","179912","","","","0"
"2002","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","172892","","","","0"
"2003","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","186413","","","","0"
"2004","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","186562","","","","0"
"2005","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","186113","","","","0"
"2006","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","188205","","","","0"
"2007","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","187102","","","","0"
"2008","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","191036","","","","0"
"2009","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","195894","","","","0"
"2010","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","195110","","","","0"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","194729","","","","0"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","198174","","","","0"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","186080","","","","0"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","175551","","","","0"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","172147","","","","0"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","173539","","","","0"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","184975","","","","0"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","184168","","","","0"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","181633","","","","0"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Total cleared","Number","223","units","0","v44337402","9.1.4","155297","","","","0"
"1998","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","121532","","","","0"
"1999","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","121272","","","","0"
"2000","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","119591","","","","0"
"2001","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","125924","","","","0"
"2002","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","125121","","","","0"
"2003","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","128829","","","","0"
"2004","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","127729","","","","0"
"2005","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","127005","","","","0"
"2006","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","131872","","","","0"
"2007","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","130468","","","","0"
"2008","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","129989","","","","0"
"2009","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","133758","","","","0"
"2010","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","133437","","","","0"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","132684","","","","0"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","139341","","","","0"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","130399","","","","0"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","121412","","","","0"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","119904","","","","0"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","119041","","","","0"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","119348","","","","0"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","120256","","","","0"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","138334","","","","0"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Cleared by charge","Number","223","units","0","v44367727","9.1.5","122037","","","","0"
"1998","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","54882","","","","0"
"1999","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","54944","","","","0"
"2000","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","58142","","","","0"
"2001","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","53988","","","","0"
"2002","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","47771","","","","0"
"2003","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","57584","","","","0"
"2004","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","58833","","","","0"
"2005","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","59108","","","","0"
"2006","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","56333","","","","0"
"2007","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","56634","","","","0"
"2008","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","61047","","","","0"
"2009","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","62136","","","","0"
"2010","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","61673","","","","0"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","62045","","","","0"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","58833","","","","0"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","55681","","","","0"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","54139","","","","0"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","52243","","","","0"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","54498","","","","0"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","65627","","","","0"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","63912","","","","0"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","43299","","","","0"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v44379314","9.1.6","33260","","","","0"
"1998","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","110958","","","","0"
"1999","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","110074","","","","0"
"2000","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","104886","","","","0"
"2001","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","111856","","","","0"
"2002","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","111100","","","","0"
"2003","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","114694","","","","0"
"2004","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","112491","","","","0"
"2005","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","112746","","","","0"
"2006","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","113488","","","","0"
"2007","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","107675","","","","0"
"2008","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","105223","","","","0"
"2009","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","114580","","","","0"
"2010","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","114738","","","","0"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","113723","","","","0"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","119209","","","","0"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","111548","","","","0"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","107314","","","","0"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","108589","","","","0"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","110415","","","","0"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","109138","","","","0"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","109247","","","","0"
"2019","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","125712","","","","0"
"2020","Quebec [24]","2016A000224","Total, all violations [0]","Total, persons charged","Number","223","units","0","v44376590","9.1.7","110045","","","","0"
"1998","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1784.73","","","","2"
"1999","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1759.31","","","","2"
"2000","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1664.29","","","","2"
"2001","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1759.43","","","","2"
"2002","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1730.75","","","","2"
"2003","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1768.65","","","","2"
"2004","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1716.81","","","","2"
"2005","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1704.69","","","","2"
"2006","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1700.21","","","","2"
"2007","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1596.97","","","","2"
"2008","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1544.73","","","","2"
"2009","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1663.87","","","","2"
"2010","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1648.36","","","","2"
"2011","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1619.54","","","","2"
"2012","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1687.86","","","","2"
"2013","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1571.89","","","","2"
"2014","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1506.74","","","","2"
"2015","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1521.83","","","","2"
"2016","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1539.27","","","","2"
"2017","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1508.20","","","","2"
"2018","Quebec [24]","2016A000224","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44350385","9.1.8","1492.13","","","","2"
